source_id,source_name_en,source_name_ja,vendor,platform_version,application_version,application_build,observed_at,acquisition_method,official_url,distribution_url,distribution_sha256,sound_name,event_type,relative_path,sha256,duration_seconds,sample_rate_hz,channel_count,integrated_lufs,maximum_momentary_lufs,maximum_short_term_lufs,loudness_range_lu,true_peak_dbtp,sample_peak_dbfs,rms_dbfs,active_rms_dbfs,sample_crest_factor_db,true_peak_crest_factor_db,spectral_centroid_hz,peak_frequency_hz,speech_band_200_8000_hz_energy_percent,analysis_profile,ffmpeg_version,analyzed_at
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,end_call_tone_cept,call_state,end_call_tone_cept.wav,c03782452c954b4168f99fbb5320c7e3b0be747ec6d3a9f49d0246b009719854,1.2,44100,1,-24.9,-24.7,,,-18.0,-18.001,-24.021,-23.229,6.02,6.021,424.624,419.897,99.899,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:50Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,hold,call_state,hold.wav,17f4dc06217ad02e48e4778d8715f578bbf11bc12ee9949715cd67be310824ec,4.5,44100,1,-25.2,-23.0,-28.0,4.3,-16.5,-16.502,-27.295,-26.142,10.794,10.795,415.391,419.897,99.912,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:50Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,let-me-join,call_state,let-me-join.caf,bbbd8fdbc41d5ebbdd37e17645add0eaabc5e2bbd285a6fea2991b818a954cef,0.977979,48000,2,-26.0,-23.8,,,-10.3,-10.293,-30.037,-27.693,19.745,19.737,544.603,527.344,99.794,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,multiway-join,call_state,multiway-join.caf,54583e36956825fbf6c03b59023a8c13a5eb81916d607963d43e7429d00f5cb5,0.653673,44100,2,-28.1,-24.8,,,-16.2,-16.176,-29.216,-27.594,13.039,13.016,364.231,258.398,99.981,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:47Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,multiway-leave,call_state,multiway-leave.caf,09479555bb409b454be98a33c11e88a15862af78edba73af43143c8b1989d6e6,0.443741,44100,2,-25.8,-24.6,,,-13.7,-13.746,-27.337,-24.845,13.591,13.637,317.089,258.398,99.64,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:47Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,mute,call_state,mute.caf,855ec0ac42a147aa43b635f7fd30acb09d4b0c77f8f6348c125a04a9d46f4fe4,0.393979,48000,2,-26.6,-25.6,,,-11.9,-11.927,-28.002,-27.099,16.075,16.102,546.095,527.344,99.996,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:48Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,mute_fail,call_state,mute_fail.caf,21e95efddddee62e796ac013ade6f617150fac602fca6fe54db4c6e54bd80c01,0.381667,48000,2,-26.7,-25.5,,,-12.5,-12.469,-27.745,-26.842,15.276,15.245,566.637,527.344,99.994,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,ringback_tone_ansi,incoming_call,ringback_tone_ansi.caf,767de8c851246215a1567a92fd1aa732345f1aa531463819ec60f0e4a2c1460b,6.0,44100,1,-19.0,-18.7,-20.4,9.8,-12.0,-12.0,-22.771,-18.0,10.772,10.771,459.938,441.431,99.986,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:50Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,ringback_tone_aus,incoming_call,ringback_tone_aus.caf,d39bb73e0c4d1703b2584dd2a574e05f7b0962a8e3d95e88d974ab13d760061e,3.0,44100,1,-26.6,-24.7,-30.4,9.0,-18.0,-18.001,-29.761,-24.99,11.76,11.761,425.001,398.364,100.0,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,ringback_tone_cept,incoming_call,ringback_tone_cept.caf,023b806702e260e9940b9247181be258d9375977d80048b72db84a5334ad9562,5.0,44100,1,-22.4,-21.7,-26.5,10.0,-18.0,-18.001,-28.0,-21.011,10.0,10.0,424.968,419.897,99.991,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:50Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,ringback_tone_hk,incoming_call,ringback_tone_hk.caf,941fc87b65c2f2747b532b66e7c9c2af5f14e7489d7a7c106a89394401ce1596,4.0,44100,1,-20.5,-18.7,-24.4,9.0,-12.0,-11.999,-24.99,-18.969,12.991,12.99,459.673,441.431,99.927,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,ringback_tone_uk,incoming_call,ringback_tone_uk.caf,d880dc1fff5d519307f2bf03c2b786afadfdfe462f223c1d1ac3d07e69980d8a,2.999,16000,2,-14.5,-12.6,,,-12.0,-12.0,-20.756,-15.986,8.756,8.756,424.87,449.219,99.901,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,shareplay_activity,call_state,shareplay_activity.caf,47eb07fc60e98b6834ee70a96cd37226dab0640118426caee7fec53f28789f27,1.486979,48000,2,-21.9,-19.8,,,-7.7,-7.71,-27.842,-24.043,20.132,20.142,499.815,527.344,99.31,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:49Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,unmute,call_state,unmute.caf,ea017aa4b02bfc23282752f73d9045cb8010ebe8746ac48e5fe888417e192f13,0.290708,48000,2,-27.9,-27.9,,,-12.9,-12.918,-29.185,-27.975,16.267,16.285,746.901,703.125,99.99,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:48Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,vc~callwaitingring,incoming_call,vc~callwaitingring.aif,2740445a24918f597b9452a4f5ac97972b98ca3cdb731850892a8dd6e6b320d1,3.0,44100,2,-5.5,-4.5,-10.2,5.9,-0.1,-0.101,-12.548,-7.367,12.448,12.448,426.984,430.664,100.0,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,vc~ended,call_state,vc~ended.aif,8a0f5899e96f7aa1a2511bc97c91314b6d4fa1352ac18b47d7179d2aca6c9af9,0.9,44100,2,-16.0,-15.0,,,-6.0,-6.0,-20.788,-19.697,14.788,14.788,370.796,333.765,99.518,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,vc~ended,call_state,vc~ended.caf,72c7af8db847590c65a95c82ac0eea28c004fee49bccc19aa822314983d39428,0.9,44100,2,-16.0,-15.0,,,-6.0,-6.0,-20.788,-19.697,14.788,14.788,370.796,333.765,99.518,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,vc~invitation-accepted,call_state,vc~invitation-accepted.caf,f7c27f1fb14de63c51a4930f8b88d5b7124ce7bc911904d2ce1578718cdbdec0,1.399771,48000,2,-19.0,-16.5,,,-7.1,-7.064,-24.013,-22.284,16.949,16.913,390.908,328.125,99.996,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-telephony-events,macOS telephony event sounds,macOS通話イベント音,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/facetime/welcome/mac,,,vc~ringing,incoming_call,vc~ringing.aif,44c307ec8c80cd8a0e44f4c23dfad4dca00214714ef9f41bff4b40f425ad2064,2.998299,44100,2,-10.3,-9.1,,,-3.0,-2.986,-17.71,-11.691,14.724,14.71,288.924,290.698,98.751,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:57:51Z
macos-user-notifications,macOS user notification bundles,macOSユーザー通知バンドル,Apple,26.6.1,26.6.1,25G76,2026-08-09T05:11:22Z,local_installation,https://support.apple.com/guide/mac-help/change-notifications-settings-mh40583/mac,,,GKInvite,message,Bundles/com.apple.gamecenter.bundle/Contents/Resources/GKInvite.caf,3c5d4661993d46b429b6d3470dae52c241bc80d7054a6ae011747ce316bb53b1,2.7,48000,2,-15.4,-12.9,,,-5.8,-5.907,-20.356,-19.181,14.449,14.556,569.191,398.438,99.925,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:58:38Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,00_teams_basic_notification_r4_default,message,Contents/Resources/00_teams_basic_notification_r4_default.wav,9950da5651418985d2cd4391945277894ea1768c49e523d76cc137bbba44954b,1.132833,48000,2,-22.9,-21.4,,,-13.0,-13.018,-28.513,-25.965,15.495,15.513,604.905,468.75,99.823,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a2_teams_basic_notification_r4_vibe,message,Contents/Resources/a2_teams_basic_notification_r4_vibe.wav,a564b005114ab8d1b635686382ce58b58a79446bd0b9c437b3db2666f63a5e37,0.958844,44100,2,-33.4,-31.2,,,-19.0,-19.037,-37.232,-34.575,18.195,18.232,405.784,387.598,99.503,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a3_teams_basic_notification_r4_nudge,message,Contents/Resources/a3_teams_basic_notification_r4_nudge.wav,e219eb5cd26e53b0a9db1fce2404eec52b8df1244ffc390020c3b671cadfaf00,0.71873,44100,2,-26.8,-24.8,,,-16.7,-16.749,-29.573,-28.083,12.824,12.873,336.438,279.932,99.994,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a4_teams_basic_notification_r4_tap,message,Contents/Resources/a4_teams_basic_notification_r4_tap.wav,f819dd7c42ba17885996cdebcf6cd4bf675a9cddd8610b1d0d442bdcd3a46fd4,0.244535,44100,2,-27.0,-25.6,,,-9.7,-9.706,-25.668,-22.576,15.962,15.968,323.396,236.865,91.312,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a5_teams_basic_notification_r4_flick,message,Contents/Resources/a5_teams_basic_notification_r4_flick.wav,743fbcdb9b675ed77fe4eb660d252b4835c927025b0c4ae84d5b743964233a62,0.343129,44100,2,-31.6,-29.0,,,-10.7,-10.699,-31.379,-29.642,20.68,20.679,987.829,925.928,99.875,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a6_teams_basic_notification_r4_pluck,message,Contents/Resources/a6_teams_basic_notification_r4_pluck.wav,8002a3f5306469cdabf32f33e63147618c17838c85b967c66175d6a0b30bca56,0.853741,44100,2,-26.3,-25.2,,,-11.2,-11.222,-30.919,-28.682,19.697,19.719,473.873,516.797,99.536,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a7_teams_basic_notification_r4_summon,message,Contents/Resources/a7_teams_basic_notification_r4_summon.wav,ca6ccf34a3f2deca0e2fc8b4fcb0a1253c16f1f287022701af6862b512ea0022,0.432925,44100,2,-21.3,-20.1,,,-8.1,-8.126,-22.787,-21.047,14.661,14.687,457.528,462.964,99.948,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,a8_teams_basic_notification_r4_ping,message,Contents/Resources/a8_teams_basic_notification_r4_ping.wav,12b8351e81080ab3fa97fd8bbef5902c9c9ef564bf1257b0f032545cb78ef001,0.908934,44100,2,-20.0,-17.9,,,-8.4,-8.432,-24.089,-21.225,15.657,15.689,644.253,462.964,99.993,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,b2_teams_urgent_notification_r4_prioritize,message,Contents/Resources/b2_teams_urgent_notification_r4_prioritize.wav,7d79e87fa2f9d64e63195b1c71e185a10740ab6f7ae513714df67bce26b015c7,1.549365,44100,2,-18.7,-16.0,,,-8.1,-8.126,-22.831,-21.536,14.705,14.731,949.811,936.694,100.0,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,b3_teams_urgent_notification_r4_escalate,message,Contents/Resources/b3_teams_urgent_notification_r4_escalate.wav,07a76488ef36a7777db94f4881f3633854eb6ec6993d0b235debcd5565f08676,2.247098,44100,2,-14.3,-12.4,,,-7.2,-7.349,-18.43,-17.633,11.081,11.23,1148.209,915.161,99.815,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,b4_teams_urgent_notification_r4_alarm,message,Contents/Resources/b4_teams_urgent_notification_r4_alarm.wav,c5c76a0926a6eaea33ad14a48ce94c3d3d41781481a0fb1ae190949500dc36bc,2.625238,44100,2,-11.6,-8.5,,,-2.4,-2.43,-17.159,-16.752,14.729,14.759,2810.108,3068.481,93.936,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,primary-notification-level10,message,Contents/Resources/primary-notification-level10.wav,f3b7606c75d76399a9652b3d36eee3caac4b56f864288c9b65a696942e3f57ea,1.12068,44100,2,-37.0,-30.9,,,-21.4,-21.395,-37.056,-36.647,15.661,15.656,326.136,258.398,99.839,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:28Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,primary-notification-level20,message,Contents/Resources/primary-notification-level20.wav,fe8a9185007a146290ea33f505ced047674628f2680946db24c6511d57d673a7,1.228413,44100,2,-31.9,-26.7,,,-14.9,-14.886,-33.691,-32.968,18.806,18.791,387.948,387.598,99.853,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,primary-notification-level30,message,Contents/Resources/primary-notification-level30.wav,6c41c1b9c3b1f2cbb58c05b45ce55ddd39dc47b928e19fa3fc1b2cf251f70c67,1.355896,44100,2,-22.0,-21.0,,,-12.2,-12.177,-28.456,-27.468,16.278,16.256,319.603,258.398,99.002,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,primary-notification-level40,message,Contents/Resources/primary-notification-level40.wav,ed202c0396fa7a0451bf3d8419e852d4ade2ac91c23995549294023a243afd49,1.165737,44100,2,-19.5,-17.1,,,-11.1,-11.143,-23.527,-22.592,12.384,12.427,406.401,322.998,99.522,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
microsoft-teams,Microsoft Teams,Microsoft Teams,Microsoft,26.6.1,26198.202.4929.7171,26198.202.4929.7171,2026-08-09T05:08:29Z,official_distribution,https://www.microsoft.com/microsoft-teams/download-app,https://statics.teams.cdn.office.net/production-osx/enterprise/webview2/lkg/MicrosoftTeams.pkg,dd5fab62b2003993a49ac86ecdc653500e970e29efd8c8b100f17d0adb30987e,primary-notification-level50,message,Contents/Resources/primary-notification-level50.wav,a50f5280f96a51eaa8753723c1589f51ec5fe451b29c1d1e172afa075ab1d788,1.297007,44100,2,-16.8,-14.4,,,-8.0,-7.985,-20.932,-20.594,12.947,12.932,416.143,258.398,99.5,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,animal_stick,message,Contents/Resources/animal_stick.mp3,3d259ed0c2ff734f82ab61834637fe6e6f131e00ec5f0aae0edd3c857bb14aef,0.417959,44100,2,-31.8,-28.7,,,-12.7,-12.716,-31.675,-30.515,18.959,18.975,799.337,721.362,92.965,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,b2,message,Contents/Resources/b2.mp3,f5e591a4d8899efb418dab0082dbe625e98cf13594188ef09233cca76daca8f5,1.985306,44100,2,-32.2,-27.2,,,-18.7,-18.847,-36.913,-34.655,18.066,18.213,1126.075,990.527,98.945,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,been_tree,message,Contents/Resources/been_tree.mp3,aae70ceae01784916b3ebd8753cf8edc33387f6a9fc4123894f472d62697b2a4,0.522449,44100,2,-18.4,-15.2,,,-0.3,-0.357,-21.812,-20.76,21.455,21.512,2436.998,1981.055,99.246,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,boop,ui_feedback,Contents/Resources/boop.mp3,ab591c2f61aa35ffcbf2be5e0322995dd201b838913916b84bafdc0c1b7f5b46,2.496,48000,2,-16.4,-14.4,,,-1.1,-1.072,-18.937,-17.419,17.864,17.837,169.786,117.188,13.799,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
